Monte_Mor,-22.9467,-47.3150
Rolim_de_Moura,-11.7256,-61.7781
Viçosa_do_Ceará,-3.5667,-41.0833
São_José_do_Rio_Pardo,-21.5956,-46.8886
Cachoeiras_de_Macacu,-22.4628,-42.6528
Três_Pontas,-21.3703,-45.5122
São_Francisco_do_Sul,-26.2428,-48.6378
São_Bento_do_Una,-8.5228,-36.4439
Capitão_Poço,-1.7500,-47.0833
União_da_Vitória,-26.2167,-51.0833
Delmiro_Gouveia,-9.3858,-37.9958
Porto_Feliz,-23.2147,-47.5239
São_Miguel_do_Guamá,-1.6167,-47.4500
Campo_Belo,-20.8969,-45.2769
Ribeira_do_Pombal,-10.8333,-38.5333
Campos_do_Jordão,-22.7389,-45.5908
Artur_Nogueira,-22.5731,-47.1725
Alta_Floresta,-12.5450,-55.7108
São_Joaquim_da_Barra,-20.5808,-47.8550
Vargem_Grande,-3.5431,-43.9158
Porto_Nacional,-10.7078,-48.4169
Vargem_Grande_Paulista,-23.6028,-47.0258
Rio_Grande_da_Serra,-23.7439,-46.3978
Santana_do_Ipanema,-9.3778,-37.2450
Capão_Bonito,-24.0058,-48.3494
Rondon_do_Pará,-4.7758,-48.0669
Cornélio_Procópio,-23.1333,-50.6500
Marechal_Cândido_Rondon,-24.5667,-54.0667
Santa_Cruz_do_Rio_Pardo,-22.8989,-49.6328
Conceição_do_Araguaia,-7.5539,-49.7128
Livramento_de_Nossa_Senhora,-13.6428,-41.8408
Nova_Venécia,-18.7108,-40.4008
Lagoa_da_Prata,-20.0228,-45.5439
Mata_de_São_João,-12.5306,-38.2997
Monte_Carmelo,-18.7267,-47.4994
Bom_Conselho,-9.1700,-36.6800
São_Sebastião_do_Passé,-12.5128,-38.4950
João_Pinheiro,-17.7442,-46.1739
Brejo_Santo,-7.4833,-39.0000
Brejo_da_Madre_de_Deus,-8.1500,-36.3667
Paraguaçu_Paulista,-22.4197,-50.5797
Paraíso_do_Tocantins,-10.1833,-48.8000
São_Benedito,-4.0489,-40.8650
Salto_de_Pirapora,-23.6489,-47.5733
Pontes_e_Lacerda,-15.2258,-59.3350
Presidente_Epitácio,-21.7647,-52.1053
Nova_Viçosa,-17.8833,-39.3667
Sena_Madureira,-9.0658,-68.6569
São_Gabriel_da_Cachoeira,-0.1192,-67.0828
Santo_Antônio_da_Platina,-23.2667,-50.1000
Currais_Novos,-6.2500,-36.5167
Estância_Velha,-29.6500,-51.1833
Capão_da_Canoa,-29.7667,-50.0167
Vargem_Grande_do_Sul,-21.8328,-46.8922
Santa_Maria_da_Vitória,-13.4000,-44.2000
São_Mateus_do_Sul,-25.8667,-50.3833
Girau_do_Ponciano,-9.8839,-36.8289
Paraíba_do_Sul,-21.6000,-41.0167
Dois_Vizinhos,-26.0833,-53.0500
Rio_Real,-11.4667,-37.9333
Barra_de_São_Francisco,-18.7550,-40.8908
Santo_Antônio_de_Pádua,-21.5389,-42.1800
Augusto_Correa,-1.0272,-46.6447
São_Manuel,-22.7308,-48.5708
Águas_Belas,-9.1000,-35.1000
Rio_Negrinho,-26.2500,-49.5167
São_José_de_Mipibu,-6.0833,-35.2500
Santa_Maria_da_Boa_Vista,-8.8089,-39.8250
Presidente_Venceslau,-21.8761,-51.8439
São_Francisco_do_Conde,-12.6500,-38.6833
Rosário_do_Sul,-30.2500,-54.9167
São_Mateus_do_Maranhão,-4.0333,-44.4667
Campina_Grande_do_Sul,-25.3058,-49.0550
Simão_Dias,-10.7389,-37.8100
Várzea_Alegre,-6.7889,-39.2958
Dom_Pedrito,-30.9669,-54.6669
Américo_Brasiliense,-21.7361,-48.1114
Amarante_do_Maranhão,-5.6000,-46.7500
Guaraciaba_do_Norte,-4.1667,-40.7667
Santa_Rita_do_Sapucaí,-22.2519,-45.7028
Rio_Pardo,-29.9897,-52.3781
São_Gonçalo_dos_Campos,-12.4328,-38.9669
São_Fidélis,-21.6458,-41.7469
José_de_Freitas,-4.7500,-42.5833
Pimenta_Bueno,-11.6725,-61.1936
São_Paulo_de_Olivença,-3.4594,-68.9333
Santa_Helena_de_Goiás,-17.7214,-50.6036
Várzea_da_Palma,-17.5978,-44.7308
Rio_Brilhante,-21.8019,-54.5458
Pilão_Arcado,-10.0028,-42.5039
Bom_Jesus_do_Itabapoana,-21.1339,-41.6800
Riachão_do_Jacuípe,-11.8100,-39.3819
Além_Paraíba,-21.8878,-42.7039
Nova_Olinda_do_Norte,-3.8878,-59.0939
Afogados_da_Ingazeira,-7.7508,-37.6389
Barra_do_Choça,-14.8808,-40.5789
São_Luís_do_Quitunde,-9.3178,-35.5608
Cícero_Dantas,-10.6000,-38.3833
Armação_dos_Búzios,-22.7469,-41.8819
Missão_Velha,-7.2500,-39.1428
Poço_Redondo,-9.8058,-37.6850
Barra_do_Bugres,-15.0728,-57.1808
São_Domingos_do_Maranhão,-5.7000,-44.3667
Caçapava_do_Sul,-30.5122,-53.4908
Palmeira_das_Missões,-27.9167,-53.2833
Água_Preta,-8.7069,-35.5308
Campos_Novos,-27.4019,-51.2250
Presidente_Figueiredo,-2.0172,-60.0250
Santa_Cruz_das_Palmeiras,-21.8269,-47.2486
São_João_da_Barra,-21.6400,-41.0508
São_Desidério,-12.3667,-44.9667
São_José_do_Belmonte,-7.8608,-38.7600
Osvaldo_Cruz,-21.7967,-50.8786
São_Raimundo_Nonato,-9.0150,-42.6989
Cachoeira_Paulista,-22.6650,-45.0094
Miguel_Alves,-4.1667,-42.9000
São_José_da_Tapera,-9.5578,-37.3808
Domingos_Martins,-20.3628,-40.6589
São_José_do_Egito,-7.4789,-37.2744
São_Gotardo,-19.3108,-46.0489
Morro_Agudo,-20.7314,-48.0578
Ouro_Fino,-22.2828,-46.3689
Santa_Fé_do_Sul,-20.2689,-50.5458
Araçoiaba_da_Serra,-23.5053,-47.6142
Vitória_do_Mearim,-3.4667,-44.8833
Brasília_de_Minas,-16.2078,-44.4289
Cândido_Mota,-22.7464,-50.3869
Lavras_da_Mangabeira,-6.7500,-38.9500
Santa_Vitória_do_Palmar,-33.5189,-53.3681
Nova_Russas,-4.7000,-40.5667
Bela_Cruz,-3.0508,-40.1678
Colinas_do_Tocantins,-8.0589,-48.4750
Nazaré_da_Mata,-7.7419,-35.2278
Minas_Novas,-17.2189,-42.5900
Laranjeiras_do_Sul,-25.4167,-52.4167
João_Alfredo,-7.8558,-35.5878
Novo_Cruzeiro,-17.4678,-41.8750
Rio_Branco_do_Sul,-25.1667,-49.3000
Rio_Preto_da_Eva,-2.6989,-59.7000
Afonso_Cláudio,-20.0739,-41.1239
Catolé_do_Rocha,-6.3500,-37.7500
São_Luís_de_Montes_Belos,-16.5222,-50.3789
Santana_do_Acaraú,-3.4500,-40.2000
Campo_Alegre_de_Lourdes,-9.5158,-43.0108
Carmo_do_Paranaíba,-19.0008,-48.3158
Capim_Grosso,-11.3808,-40.0128
Tabuleiro_do_Norte,-5.2500,-38.1167
Santa_Quitéria_do_Maranhão,-3.5167,-42.5333
Rio_Pardo_de_Minas,-15.6056,-42.5342
Baixo_Guandu,-19.5189,-41.0158
Laranjal_Paulista,-23.0497,-47.8367
Glória_do_Goitá,-8.0019,-35.2928
Braço_do_Norte,-28.2750,-49.1658
Limoeiro_de_Anadia,-9.7414,-36.5033
Frederico_Westphalen,-27.3667,-53.4000
Santa_Rita_de_Cássia,-11.0000,-44.5333
Pires_do_Rio,-17.3014,-48.2800
Alagoa_Grande,-7.0889,-35.6350
Oeiras_do_Pará,-1.9667,-49.8500
Conceição_da_Barra,-18.5928,-39.7319
Barão_de_Cocais,-19.9458,-43.4869
Luís_Correia,-2.8789,-41.6669
Serra_Negra,-22.6119,-46.7008
Três_Marias,-18.2000,-45.2333
Pilar_do_Sul,-23.8128,-47.7158
Pedras_de_Fogo,-7.3833,-35.1167
Santa_Cruz_Cabrália,-16.2778,-39.0250
Careiro_da_Várzea,-3.2208,-59.8258
Mateus_Leme,-19.9858,-44.4278
Limoeiro_do_Ajuru,-1.9167,-49.3833
Pau_dos_Ferros,-6.1108,-38.2089
Arraial_do_Cabo,-22.9658,-42.0278
Campos_Gerais,-21.2350,-45.7589
Boca_da_Mata,-9.6408,-36.2200
Dois_Irmãos,-29.5800,-51.0850
Miguel_Calmon,-11.4289,-40.5950
Lagoa_Vermelha,-28.2089,-51.5258
Santa_Rita_do_Passa_Quatro,-21.7103,-47.4781
Novo_Oriente,-5.5339,-40.7739
Ourilândia_do_Norte,-6.7550,-51.0839
Porto_Calvo,-9.0450,-35.3978
Santana_do_Paraíso,-19.3639,-42.5689
Porto_da_Folha,-9.9169,-37.2778
Flores_da_Cunha,-29.0306,-51.1833
Cândido_Sales,-15.5050,-41.2389
Santo_Antônio_do_Tauá,-1.1833,-48.1333
Dois_Córregos,-22.3661,-48.3803
Água_Azul_do_Norte,-6.7908,-50.4669
São_João_Nepomuceno,-21.5400,-43.0108
Ilha_Solteira,-20.4272,-51.3436
Humberto_de_Campos,-2.6000,-43.4667
Coração_de_Jesus,-16.6850,-44.3650
Ponta_de_Pedras,-1.3900,-48.8708
Santo_Antônio_do_Monte,-20.0869,-45.6272
Mimoso_do_Sul,-21.0639,-41.3658
Nova_Soure,-11.2333,-38.4833
São_Miguel_do_Iguaçu,-25.3500,-54.1667
Pereira_Barreto,-20.6383,-51.1092
Mata_Grande,-9.1178,-37.7339
São_Joaquim_de_Bicas,-20.0489,-44.2739
São_José_do_Norte,-32.0150,-52.0419
